time,azimuth,fx1,fy1,fz1,mx1,my1,mz1,fx2,fy2,fz2,mx2,my2,mz2,fx3,fy3,fz3,mx3,my3,mz3,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Fx3,Fy3,Fz3,Mx3,My3,Mz3,Gauge1,Gauge2,Gauge3,Gauge4,Gauge5,Gauge6,Gauge7,
1.07000,330.27062,61.92864,16.16431,9.23095,-18.16602,77.46383,-14.13735,61.37338,-0.08608,-18.22517,8.74899,36.72333,28.35167,52.84681,-9.65329,5.63429,12.42261,60.75473,-12.28813,61.92864,9.45906,16.03189,-18.16602,74.27861,26.13807,61.37338,-18.22456,0.17216,8.74899,28.17790,-36.85683,52.84681,5.49694,-9.73215,12.42261,-46.27682,41.23823,-0.04204,-0.01401,-0.00601,-0.00200,0.00200,0.00200,0.01802,
1.07500,331.81394,61.92348,16.40854,8.79304,-18.52773,76.92304,-13.46445,61.34277,-0.57506,-18.15807,9.00269,36.59389,28.34671,53.52330,-9.74331,6.04439,12.78920,62.08603,-13.02880,61.92348,10.30952,15.50070,-18.52773,74.16113,24.46573,61.34277,-18.13077,1.14955,9.00269,27.17416,-37.47284,53.52330,5.09314,-10.27262,12.78920,-45.89020,43.80084,-0.04204,-0.01401,-0.01001,-0.00200,0.00200,0.00200,0.01802,
1.08000,333.35726,61.91719,16.64044,8.34844,-18.85967,76.37004,-12.78165,61.46252,-1.06370,-18.13249,9.27113,36.55962,28.40302,54.12230,-9.79169,6.44596,13.11520,63.33601,-13.75663,61.91719,11.12990,14.92401,-18.85967,73.99270,22.82181,61.46252,-18.03907,2.12374,9.27113,26.21328,-38.16020,54.12230,4.63423,-10.76808,13.11520,-45.33773,46.31614,-0.04605,-0.01401,-0.01001,-0.00200,0.00200,0.00601,0.01802,
1.08500,334.90058,61.91000,16.85982,7.89751,-19.16138,75.80559,-12.08956,61.62825,-1.55284,-18.11093,9.53477,36.56709,28.46314,54.75657,-9.84785,6.87011,13.46236,64.63136,-14.49479,61.91000,11.91776,14.30354,-19.16138,73.77577,21.20800,61.62825,-17.91207,3.09433,9.53477,25.23527,-38.86494,54.75657,4.14592,-11.26898,13.46236,-44.71390,48.86695,-0.04605,-0.01401,-0.01001,-0.00200,0.00200,0.00601,0.01802,
1.09000,336.44390,61.90155,17.06642,7.44057,-19.43235,75.22965,-11.38863,61.83529,-2.04285,-18.08732,9.79161,36.61346,28.52482,55.47355,-9.92591,7.32976,13.85142,66.02952,-15.25722,61.90155,12.67067,13.64108,-19.43235,73.51213,19.62568,61.83529,-17.74378,4.05989,9.79161,24.23547,-39.58349,55.47355,3.63065,-11.79269,13.85142,-44.05338,51.49738,-0.04605,-0.01401,-0.01001,-0.00200,0.00200,0.00601,0.01802,
1.09500,337.98722,61.89229,17.26015,6.97803,-19.67228,74.64324,-10.67950,62.08537,-2.53413,-18.06049,10.04135,36.70057,28.58788,56.20347,-9.98401,7.79678,14.22994,67.45516,-16.03238,61.89229,13.38643,12.93867,-19.67228,73.20458,18.07631,62.08537,-17.53317,5.01909,10.04135,23.21092,-40.31689,56.20347,3.07007,-12.29003,14.22994,-43.29695,54.15358,-0.04605,-0.01401,-0.01001,-0.00200,0.00200,0.00601,0.01802,
1.10000,339.53055,61.88224,17.44084,6.51027,-19.88091,74.04682,-9.96273,62.37231,-3.02672,-18.02794,10.28204,36.82735,28.64672,56.97063,-10.02800,8.27543,14.60630,68.93950,-16.82911,61.88224,14.06291,12.19840,-19.88091,72.85546,16.56109,62.37231,-17.27796,5.96989,10.28204,22.15370,-41.06217,56.97063,2.46723,-12.76544,14.60630,-42.46048,56.85931,-0.04605,-0.01401,-0.01001,-0.00200,0.00200,0.00601,0.01802,
1.10500,341.07387,61.87121,17.60831,6.03765,-20.05793,73.44061,-9.23882,62.67931,-3.51851,-17.97740,10.50715,36.98523,28.69216,57.70395,-10.05604,8.76437,14.97239,70.38494,-17.61469,61.87121,14.69806,11.42247,-20.05793,72.46683,15.08104,62.67931,-16.96685,6.90599,10.50715,21.05401,-41.80761,57.70395,1.82241,-13.21426,14.97239,-41.48721,59.52419,-0.04605,-0.01401,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.11000,342.61719,61.85942,17.76267,5.56063,-20.20348,72.82531,-8.50834,63.00090,-4.00888,-17.90947,10.71667,37.17324,28.71936,58.41926,-10.07138,9.26668,15.33241,71.80958,-18.39260,61.85942,15.29019,10.61336,-20.20348,72.04128,13.63712,63.00090,-16.60130,7.82415,10.71667,19.90585,-42.54890,58.41926,1.13703,-13.63859,15.33241,-40.39067,62.15704,-0.04605,-0.01401,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.11500,344.16051,61.84657,17.90358,5.07953,-20.31721,72.20103,-7.77183,63.30080,-4.49257,-17.80606,10.89971,37.37319,28.70864,59.14077,-10.07394,9.78298,15.68802,73.24653,-19.17366,61.84657,15.83736,9.77333,-20.31721,71.58083,12.23006,63.30080,-16.16595,8.71212,10.89971,18.69336,-43.26083,59.14077,0.41144,-14.03644,15.68802,-39.18867,64.78373,-0.04605,-0.01401,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.12000,345.70383,61.83250,18.03078,4.59471,-20.39895,71.56805,-7.02982,63.57059,-4.96759,-17.66823,11.05640,37.58170,28.65477,59.90313,-10.07509,10.32570,16.05648,74.73793,-19.96819,61.83250,16.33782,8.90484,-20.39895,71.08765,10.86049,63.57059,-15.66419,9.56433,11.05640,17.41315,-43.93475,59.90313,-0.35440,-14.42227,16.05648,-37.90252,67.43801,-0.04605,-0.01401,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.12500,347.24715,61.81756,18.14429,4.10658,-20.44886,70.92728,-6.28294,63.80083,-5.43090,-17.49344,11.18568,37.79243,28.55453,60.60652,-10.04354,10.86396,16.38880,76.15940,-20.74295,61.81756,16.79018,8.01056,-20.44886,70.56453,9.52896,63.80083,-15.09661,10.37340,11.18568,16.06534,-44.55933,60.60652,-1.15935,-14.74972,16.38880,-36.46853,70.00407,-0.04605,-0.01802,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.13000,348.79047,61.80187,18.24427,3.61562,-20.46734,70.27933,-5.53177,63.99405,-5.88132,-17.28568,11.29024,38.00628,28.40998,61.23939,-9.97566,11.39128,16.67711,77.49461,-21.49203,61.80187,17.19335,7.09328,-20.46734,70.01396,8.23589,63.99405,-14.46998,11.13572,11.29024,14.65368,-45.13174,61.23939,-1.99761,-15.00948,16.67711,-34.88601,72.45887,-0.05005,-0.01802,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.13500,350.33379,61.78499,18.33036,3.12214,-20.45425,69.62417,-4.77684,64.12945,-6.31355,-17.03687,11.36521,38.21010,28.21299,61.87068,-9.88434,11.92005,16.94224,78.83023,-22.23899,61.78499,17.54589,6.15563,-20.45425,69.43776,6.98143,64.12945,-13.78132,11.84024,11.36521,13.17730,-45.63270,61.87068,-2.86645,-15.21746,16.94224,-33.19939,74.87709,-0.05005,-0.01802,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.14000,351.87711,61.76702,18.40249,2.62656,-20.40982,68.96241,-4.01875,64.21422,-6.72865,-16.75739,11.41645,38.40935,27.96603,62.46165,-9.76386,12.44208,17.17121,80.11337,-22.96626,61.76702,17.84673,5.20042,-20.40982,68.83837,5.76573,64.21422,-13.04340,12.48818,11.41645,11.64008,-46.06392,62.46165,-3.76032,-15.36224,17.17121,-31.39072,77.20249,-0.05005,-0.01802,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.14500,353.42043,61.74876,18.46111,2.12935,-20.33493,68.29544,-3.25812,64.24594,-7.12433,-16.44725,11.44417,38.60133,27.66966,62.91846,-9.59876,12.93438,17.33140,81.21701,-23.63262,61.74876,18.09553,4.23065,-20.33493,68.21895,4.58883,64.24594,-12.26047,13.07475,11.44417,10.04697,-46.41908,62.91846,-4.66642,-15.41619,17.33140,-29.42264,79.30329,-0.05005,-0.01802,-0.01001,-0.00601,0.00200,0.00601,0.01802,
1.15000,354.96375,61.72975,18.50591,1.63086,-20.22963,67.62325,-2.49551,64.22062,-7.49605,-16.10191,11.44576,38.77920,27.32710,63.38490,-9.41981,13.43479,17.47692,82.32695,-24.29229,61.72975,18.29130,3.24912,-20.22963,67.58125,3.45050,64.22062,-11.43392,13.59145,11.44576,8.40750,-46.68951,63.38490,-5.59239,-15.42568,17.47692,-27.37319,81.35448,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.01802,
1.15500,356.50707,61.70991,18.53693,1.13147,-20.09444,66.94620,-1.73146,64.11564,-7.83976,-15.71926,11.41839,38.93149,26.92703,63.84611,-9.22173,13.93626,17.59795,83.42468,-24.94028,61.70991,18.43356,2.25874,-20.09444,66.92733,2.35048,64.11564,-10.56789,14.03127,11.41839,6.72099,-46.85674,63.84611,-6.53333,-15.38100,17.59795,-25.23753,83.33524,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.16000,358.05039,61.68936,18.55430,0.63159,-19.92998,66.26496,-0.96657,63.95546,-8.15526,-15.30532,11.36653,39.07031,26.48306,64.18940,-8.97929,14.39802,17.64414,84.36070,-25.53034,61.68936,18.52207,1.26245,-19.92998,66.25948,1.28836,63.95546,-9.67248,14.39459,11.36653,4.99947,-46.93449,64.18940,-7.46533,-15.23810,17.64414,-22.97858,85.09120,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.16500,359.59371,61.66747,18.55758,0.13159,-19.73636,65.57933,-0.20140,63.75219,-8.45008,-14.87862,11.30217,39.20364,26.00003,64.50068,-8.71564,14.85172,17.65509,85.24263,-26.09140,61.66747,18.55618,0.26318,-19.73636,65.57910,0.26362,63.75219,-8.76465,14.69551,11.30217,3.24772,-46.92951,64.50068,-8.39775,-15.03375,17.65509,-20.64098,86.72379,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.17000,361.13703,61.63670,18.54131,-0.36800,-19.50840,64.88190,0.56337,63.44445,-8.70961,-14.41700,11.20868,39.29192,25.45530,64.75792,-8.42511,15.28541,17.61844,86.04156,-26.61482,61.63670,18.53036,-0.73586,-19.50840,64.88030,-0.72423,63.44445,-7.83637,14.90968,11.20868,1.47070,-46.79385,64.75792,-9.31966,-14.75703,17.61844,-18.22504,88.20061,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.17500,362.68036,61.60496,18.51053,-0.86657,-19.25219,64.18164,1.32708,63.10236,-8.94570,-13.94487,11.10420,39.37489,24.88135,64.93129,-8.10462,15.68920,17.52391,86.71287,-27.08343,61.60496,18.44976,-1.73125,-19.25219,64.17348,-1.67576,63.10236,-6.90710,15.05912,11.10420,-0.31801,-46.57641,64.93129,-10.21958,-14.40125,17.52391,-15.73469,89.47096,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.18000,364.22368,61.57322,18.46641,-1.36376,-18.96966,63.48007,2.08917,62.60606,-9.13051,-13.42321,10.95655,39.37657,24.23268,65.07317,-7.76493,16.07948,17.39049,87.32662,-27.51934,61.57322,18.31582,-2.72011,-18.96966,63.46153,-2.59183,62.60606,-5.96373,15.09910,10.95655,-2.10962,-46.18752,65.07317,-11.10290,-13.98461,17.39049,-13.19364,90.60453,-0.05005,-0.01802,-0.01001,-0.00601,-0.00200,0.00601,0.02202,
1.18500,365.76700,61.54290,18.41067,-1.85937,-18.66327,62.77913,2.84915,62.09129,-9.29153,-12.89868,10.80201,39.37693,23.56816,65.18864,-7.40933,16.46113,17.22153,87.88414,-27.91928,61.54290,18.13065,-3.69993,-18.66327,62.74768,-3.47352,62.09129,-5.03518,15.07830,10.80201,-3.89222,-45.72583,65.18864,-11.96950,-13.51289,17.22153,-10.61276,91.59955,-0.05005,-0.01802,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.19000,367.31032,61.51178,18.34142,-2.35295,-18.33183,62.07702,3.60638,61.59055,-9.43867,-12.38540,10.65223,39.39791,22.89893,65.22892,-7.02412,16.80019,16.98777,88.32313,-28.26594,61.51178,17.89294,-4.66764,-18.33183,62.03132,-4.32181,61.59055,-4.12983,15.01437,10.65223,-5.66733,-45.21546,65.22892,-12.79050,-12.96100,16.98777,-7.99139,92.39089,-0.05005,-0.01802,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.19500,368.85364,61.48067,18.25906,-2.84416,-17.97651,61.37506,4.36037,60.89413,-9.52558,-11.82474,10.45577,39.30654,22.14635,65.21874,-6.61706,17.10728,16.70184,88.67613,-28.56928,61.48067,17.60375,-5.62054,-17.97651,61.31487,-5.13787,60.89413,-3.23282,14.83610,10.45577,-7.41180,-44.50315,65.21874,-13.56819,-12.34296,16.70184,-5.34457,93.01126,-0.05005,-0.01802,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.20000,370.39696,61.44876,18.16320,-3.33258,-17.59775,60.67293,5.11051,60.16476,-9.57701,-11.25416,10.24322,39.19732,21.38123,65.16653,-6.19167,17.38531,16.36800,88.95179,-28.83039,61.44876,17.26356,-6.55572,-17.59775,60.59903,-5.92286,60.16476,-2.36420,14.58718,10.24322,-9.11962,-43.70835,65.16653,-14.30034,-11.66560,16.36800,-2.68410,93.46875,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.20500,371.94028,61.41664,18.05419,-3.81787,-17.19673,59.97172,5.85627,59.37275,-9.59106,-10.67431,10.01317,39.05167,20.59268,65.05924,-5.74918,17.63161,15.98414,89.12815,-29.03951,61.41664,16.87368,-7.47054,-17.19673,59.88577,-6.67811,59.37275,-1.52976,14.26847,10.01317,-10.78271,-42.81150,65.05924,-14.98068,-10.93189,15.98414,-0.02161,93.73964,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.21000,373.48360,61.38424,17.93211,-4.29969,-16.77442,59.27183,6.59711,58.49368,-9.56680,-10.08709,9.76547,38.85327,19.77308,64.91574,-5.29261,17.84879,15.55566,89.23247,-29.20668,61.38424,16.43530,-8.36235,-16.77442,59.17633,-7.40496,58.49368,-0.73554,13.88279,9.76547,-12.38998,-41.79760,64.91574,-15.60769,-10.14846,15.55566,2.63368,93.85376,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.21500,375.02692,61.35170,17.79719,-4.77771,-16.33194,58.57391,7.33252,57.64416,-9.53448,-9.52552,9.53113,38.67588,18.96595,64.72650,-4.82263,18.03220,15.08008,89.24941,-29.32558,61.35170,15.94987,-9.22866,-16.33194,58.47205,-8.10485,57.64416,0.01266,13.47745,9.53113,-13.95618,-40.75238,64.72650,-16.17396,-9.31778,15.08008,5.27096,93.79587,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.22000,376.57024,61.31896,17.64930,-5.25150,-15.87007,57.87837,8.06195,56.81626,-9.49442,-8.98777,9.30928,38.51518,18.16765,64.51069,-4.34261,18.18648,14.56414,89.20603,-29.40574,61.31896,15.41866,-10.06683,-15.87007,57.77392,-8.77922,56.81626,0.71624,13.05416,9.30928,-15.48078,-39.67150,64.51069,-16.68059,-8.44773,14.56414,7.88327,93.59630,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.22500,378.11356,61.28611,17.48869,-5.72077,-15.39002,57.18577,8.78490,55.98326,-9.44208,-8.46786,9.09448,38.35539,17.36727,64.25616,-3.85260,18.30335,14.00371,89.08425,-29.44056,61.28611,14.84339,-10.87451,-15.39002,57.08300,-9.42960,55.98326,1.37572,12.60813,9.09448,-16.95905,-38.53763,64.25616,-17.11736,-7.53998,14.00371,10.46038,93.23804,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.23000,379.65688,61.25321,17.31553,-6.18516,-14.89289,56.49664,9.50085,54.93127,-9.30321,-7.90174,8.81535,38.04370,16.50535,63.97452,-3.35567,18.38640,13.40424,88.89995,-29.43534,61.25321,14.22584,-11.64942,-14.89289,56.40020,-10.05754,54.93127,1.97543,12.04511,8.81535,-18.31124,-37.20818,63.97452,-17.48514,-6.60228,13.40424,12.99570,92.74024,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.23500,381.20020,61.22015,17.12980,-6.64428,-14.37964,55.81136,10.20927,54.11477,-9.22227,-7.41484,8.60937,37.89089,15.72299,63.67546,-2.85443,18.43894,12.77034,88.66640,-29.39458,61.22015,13.56774,-12.38923,-14.37964,55.72614,-10.66461,54.11477,2.54114,11.55736,8.60937,-19.67785,-35.99603,63.67546,-17.78521,-5.64166,12.77034,15.48418,92.11956,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.24000,382.74352,61.18693,16.93156,-7.09774,-13.85132,55.13039,10.90966,53.30789,-9.12130,-6.93762,8.40062,37.74004,14.95229,63.38390,-2.35200,18.47156,12.11319,88.42156,-29.33313,61.18693,12.87101,-13.09171,-13.85132,55.06146,-11.25240,53.30789,3.06002,11.04377,8.40062,-20.98669,-34.74824,63.38390,-18.02654,-4.66633,12.11319,17.92957,91.41847,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.24500,384.28684,61.15444,16.72146,-7.54541,-13.30946,54.45496,11.60173,52.46351,-8.99551,-6.46706,8.18451,37.56058,14.17734,63.11022,-1.84973,18.48895,11.43744,88.18103,-29.25700,61.15444,12.13811,-13.75524,-13.30946,54.40742,-11.82265,52.46351,3.52890,10.50186,8.18451,-22.22159,-33.43644,63.11022,-18.21297,-3.68108,11.43744,20.33341,90.65549,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.25000,385.83017,61.12265,16.49971,-7.98699,-12.75523,53.78551,12.28497,51.61621,-8.87251,-6.02293,7.98618,37.38102,13.40401,62.86058,-1.34837,18.49458,10.74695,87.95477,-29.17045,61.12265,11.37124,-14.37801,-12.75523,53.76439,-12.37704,51.61621,3.95814,9.96646,7.98618,-23.39984,-32.08513,62.86058,-18.34758,-2.68960,10.74695,22.69777,89.84302,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.25500,387.37349,61.09160,16.26670,-8.42231,-12.18996,53.12253,12.95889,50.82672,-8.75912,-5.60740,7.81007,37.23884,12.65448,62.63833,-0.84817,18.48938,10.04482,87.75031,-29.07782,61.09160,10.57280,-14.95849,-12.18996,53.13266,-12.91729,50.82672,4.35366,9.44514,7.81007,-24.53987,-30.73535,62.63833,-18.43109,-1.69456,10.04482,25.02610,88.99062,-0.05005,-0.02202,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.26000,388.91681,61.06206,16.02273,-8.85116,-11.61485,52.46705,13.62329,50.00371,-8.61853,-5.19558,7.62198,37.06603,11.90700,62.45288,-0.34945,18.48220,9.33551,87.58087,-28.98350,61.06206,9.74518,-15.49523,-11.61485,52.51300,-13.44510,50.00371,4.69869,8.89919,7.62198,-25.59666,-29.33390,62.45288,-18.47229,-0.69878,9.33551,27.32268,88.11313,-0.05005,-0.02603,-0.01401,-0.00601,-0.00200,0.00601,0.02202,
1.26500,390.46013,61.03309,15.76749,-9.27299,-11.03066,51.81868,14.27751,49.29716,-8.49968,-4.81670,7.46484,36.97144,11.19952,62.30389,0.14828,18.46349,8.61576,87.45165,-28.89294,61.03309,8.89046,-15.98630,-11.03066,51.90460,-13.96193,49.29716,5.02006,8.38118,7.46484,-26.64394,-27.97172,62.30389,-18.46170,0.29655,8.61576,29.59430,87.21681,-0.05005,-0.02603,-0.01401,-0.01001,-0.00200,0.00601,0.02202,
1.27000,392.00345,61.00526,15.50138,-9.68763,-10.43865,51.17826,14.92130,48.73143,-8.41127,-4.47170,7.34502,36.97566,10.53449,62.20122,0.64428,18.41790,7.88272,87.38622,-28.82031,61.00526,8.01126,-16.43054,-10.43865,51.30784,-14.46945,48.73143,5.32785,7.89681,7.34502,-27.70353,-26.65875,62.20122,-18.38412,1.28777,7.88272,31.85768,86.32525,-0.05005,-0.02603,-0.01401,-0.01001,-0.00200,0.00601,0.02202,
1.27500,393.54677,60.97845,15.22456,-10.09480,-9.83994,50.54615,15.55417,48.17743,-8.31976,-4.13960,7.23239,36.98753,9.87660,62.19697,1.14024,18.39631,7.15520,87.44797,-28.77976,60.97845,7.11012,-16.82672,-9.83994,50.72244,-14.96929,48.17743,5.60461,7.41236,7.23239,-28.71517,-25.31923,62.19697,-18.29053,2.27611,7.15520,34.13445,85.50007,-0.05005,-0.02603,-0.01401,-0.01001,-0.00200,0.00601,0.02202,
1.28000,395.09009,60.95163,14.93626,-10.49352,-9.23492,49.92179,16.17554,47.63508,-8.21828,-3.81653,7.12007,37.00545,9.22735,62.19124,1.63548,18.36105,6.41530,87.48921,-28.71753,60.95163,6.18924,-17.17262,-9.23492,50.14719,-15.46260,47.63508,5.84625,6.92296,7.12007,-29.67638,-23.95536,62.19124,-18.14354,3.25806,6.41530,36.36649,84.59632,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02202,
1.28500,396.63341,60.92628,14.63770,-10.88417,-8.62543,49.30681,16.78537,47.14404,-8.12493,-3.51035,7.02341,37.05990,8.59462,62.18411,2.12960,18.31205,5.66410,87.51001,-28.63373,60.92628,5.25181,-17.46843,-8.62543,49.58293,-15.95127,47.14404,6.06632,6.44490,7.02341,-30.61173,-22.58816,62.18411,-17.94346,4.23068,5.66410,38.55088,83.61652,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02202,
1.29000,398.17673,60.90261,14.32940,-11.26670,-8.01280,48.70180,17.38328,46.68941,-8.01820,-3.21083,6.92239,37.13687,7.97773,62.17616,2.62222,18.24943,4.90278,87.51124,-28.52876,60.90261,4.30063,-17.71369,-8.01280,49.02929,-16.43692,46.68941,6.24996,5.96145,6.92239,-31.50977,-21.21145,62.17616,-17.69096,5.19112,4.90278,40.68519,82.56405,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02202,
1.29500,399.72005,60.88000,14.01109,-11.64052,-7.39783,48.10664,17.96872,46.24919,-7.90674,-2.92165,6.82473,37.22318,7.36848,62.16815,3.11301,18.17356,4.13262,87.49405,-28.40315,60.88000,3.33827,-17.90721,-7.39783,48.48515,-16.92082,46.24919,6.40394,5.48107,6.82473,-32.36175,-19.81354,62.16815,-17.38708,6.13664,4.13262,42.76741,81.44260,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02202,
1.30000,401.26337,60.85759,13.68238,-12.00477,-6.78122,47.52095,18.54112,45.87757,-7.80818,-2.64849,6.74527,37.36273,6.77504,62.16033,3.60163,18.08454,3.35482,87.45890,-28.25718,60.85759,2.36745,-18.04764,-6.78122,47.94910,-17.40398,45.87757,6.54365,5.01626,6.74527,-33.20643,-18.41760,62.16033,-17.03276,7.06452,3.35482,44.79535,80.25524,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02202,
1.30500,402.80669,60.83647,13.34439,-12.35994,-6.16461,46.94604,19.10037,45.51964,-7.70644,-2.38455,6.66963,37.51303,6.18678,62.15227,4.08771,17.98239,2.57055,87.40511,-28.09070,60.83647,1.39121,-18.13575,-6.16461,47.42121,-17.88811,45.51964,6.65719,4.55599,6.66963,-34.00790,-16.99903,62.15227,-16.62896,7.97204,2.57055,46.76632,79.00412,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.31000,404.35001,60.81639,12.99720,-12.70560,-5.54892,46.38206,19.64604,45.19444,-7.61557,-2.13347,6.60996,37.69016,5.60584,62.14436,4.57095,17.86736,1.78106,87.33334,-27.90406,60.81639,0.41235,-18.17111,-5.54892,46.90037,-18.37436,45.19444,6.75772,4.10875,6.60996,-34.78067,-15.56532,62.14436,-16.17701,8.85666,1.78106,48.67856,77.69265,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.31500,405.89333,60.79851,12.64167,-13.04216,-4.93551,45.83028,20.17811,44.88262,-7.52688,-1.89155,6.55824,37.87777,5.02990,62.13598,5.05092,17.73922,0.98753,87.24273,-27.69709,60.79851,-0.56630,-18.15459,-4.93551,46.38650,-18.86433,44.88262,6.83887,3.66902,6.55824,-35.50959,-14.11008,62.13598,-15.67793,9.71568,0.98753,50.52951,76.32295,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.32000,407.43665,60.78288,12.27790,-13.36927,-4.32521,45.29101,20.69633,44.60787,-7.44773,-1.65976,6.52059,38.09573,4.46163,62.12768,5.52732,17.59823,0.19124,87.13413,-27.47022,60.78288,-1.54204,-18.08608,-4.32521,45.87853,-19.35908,44.60787,6.90837,3.24004,6.52059,-36.21308,-12.64134,62.12768,-15.13331,10.54666,0.19124,52.31778,74.89873,-0.05005,-0.02603,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.32500,408.97997,60.76876,11.90580,-13.68639,-3.71884,44.76403,21.20013,44.35689,-7.37270,-1.43578,6.49197,38.33329,3.89896,62.11930,5.99979,17.44445,-0.60654,87.00742,-27.22355,60.76876,-2.51206,-17.96537,-3.71884,45.37473,-19.85945,44.35689,6.96229,2.81861,6.49197,-36.88114,-11.15455,62.11930,-14.54468,11.34718,-0.60654,54.04155,73.42290,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.33000,410.52330,60.75896,11.52721,-13.99521,-3.11801,44.25192,21.68999,44.13521,-7.30358,-1.21915,6.47376,38.59560,3.34188,62.11087,6.46801,17.27805,-1.40455,86.86268,-26.95725,60.75896,-3.47408,-17.79532,-3.11801,44.87593,-20.36758,44.13521,7.00317,2.40502,6.47376,-37.51864,-9.65091,62.11087,-13.91380,12.11496,-1.40455,55.69930,71.89859,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.33500,412.06662,60.75118,11.14104,-14.29411,-2.52288,43.75307,22.16501,43.94785,-7.24227,-1.00925,6.46751,38.88766,2.79003,62.10215,6.93157,17.09898,-2.20147,86.69971,-26.67142,60.75118,-4.42524,-17.57446,-2.52288,44.37910,-20.88336,43.94785,7.03366,1.99918,6.46751,-38.13039,-8.13066,62.10215,-13.24236,12.84764,-2.20147,57.28941,70.32872,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.34000,413.60994,60.74497,10.74734,-14.58263,-1.93423,43.26751,22.62471,43.80031,-7.19580,-0.80588,6.47958,39.21540,2.24252,62.09306,7.39012,16.90733,-2.99597,86.51848,-26.36624,60.74497,-5.36280,-17.30315,-1.93423,43.88254,-21.40743,43.80031,7.06141,1.60174,6.47958,-38.72218,-6.59312,62.09306,-12.53227,13.54304,-2.99597,58.81054,68.71641,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.34500,415.15326,60.74235,10.34714,-14.86169,-1.35308,42.79697,23.06956,43.71020,-7.17563,-0.60845,6.52059,39.59576,1.69887,62.08328,7.84326,16.70313,-3.78672,86.31867,-26.04177,60.74235,-6.28456,-16.98344,-1.35308,43.38628,-21.94120,43.71020,7.09856,1.21255,6.52059,-39.31064,-5.03827,62.08328,-11.78554,14.19903,-3.78672,60.26131,67.06461,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
